15	38	2
15	25	2
15	28	1
15	21	1
15	36	1
15	39	1
15	27	1
15	20	1
15	19	1
15	22	1
15	30	1
16	33	1
16	29	1
16	19	1
16	31	1
16	23	1
16	17	1
16	22	1
16	28	1
17	29	7
17	33	7
17	38	6
17	18	6
17	24	6
17	39	5
17	25	3
17	19	3
17	34	3
17	36	3
17	21	2
17	35	2
17	37	2
17	28	2
17	22	2
17	20	2
17	26	1
17	27	1
17	31	1
17	30	1
18	38	7
18	24	7
18	29	6
18	33	6
18	39	5
18	25	4
18	34	4
18	36	3
18	26	2
18	21	2
18	35	2
18	37	2
18	19	2
18	28	1
18	30	1
18	20	1
18	31	1
19	29	5
19	33	5
19	20	3
19	26	2
19	24	2
19	39	2
19	34	2
19	22	2
19	30	2
19	38	2
19	36	1
19	25	1
19	27	1
19	28	1
19	32	1
20	33	4
20	29	4
20	32	2
20	27	2
20	39	2
20	26	2
20	24	1
20	36	1
20	38	1
20	37	1
20	22	1
20	30	1
20	34	1
21	29	2
21	38	2
21	39	2
21	34	2
21	33	2
21	24	2
21	36	2
21	25	1
21	37	1
21	31	1
22	29	2
22	33	2
22	27	1
22	28	1
22	30	1
23	31	1
24	38	7
24	33	6
24	29	6
24	39	5
24	25	4
24	34	4
24	36	3
24	26	2
24	35	2
24	37	2
24	28	1
24	30	1
24	31	1
25	33	4
25	29	4
25	38	4
25	34	3
25	39	2
25	37	2
25	28	1
25	35	1
25	36	1
25	30	1
25	26	1
26	33	3
26	29	3
26	38	2
26	36	1
26	39	1
26	32	1
26	37	1
26	27	1
26	34	1
26	30	1
27	33	2
27	29	2
27	30	1
27	32	1
27	37	1
28	33	2
28	29	2
28	37	1
28	34	1
28	38	1
29	33	10
29	38	6
29	39	5
29	34	5
29	37	3
29	36	3
29	32	2
29	30	2
29	35	1
29	31	1
30	33	2
30	34	1
30	38	1
31	38	1
31	39	1
31	34	1
31	33	1
31	36	1
32	33	2
32	34	1
32	37	1
32	39	1
33	38	6
33	39	5
33	34	5
33	36	3
33	37	3
33	35	1
34	38	4
34	39	3
34	36	2
34	37	2
35	39	2
35	38	2
36	38	3
36	39	3
36	37	1
37	38	2
37	39	1
38	39	5
