10	21	8
10	42	7
10	15	7
10	19	7
10	18	6
10	13	5
10	45	5
10	29	5
10	11	5
10	41	3
10	49	3
10	39	3
10	44	3
10	31	2
10	47	2
10	38	2
10	50	2
10	27	1
10	26	1
10	43	1
10	28	1
10	40	1
10	48	1
11	19	33
11	15	33
11	42	33
11	28	27
11	43	26
11	40	25
11	41	24
11	49	22
11	44	20
11	45	19
11	46	18
11	39	17
11	31	15
11	34	13
11	29	9
11	37	9
11	21	8
11	20	8
11	32	7
11	23	7
11	12	7
11	18	7
11	27	7
11	47	6
11	22	6
11	50	5
11	17	5
11	30	5
11	35	4
11	16	4
11	48	4
11	36	4
11	33	3
11	38	3
11	13	3
11	26	2
11	14	2
11	25	2
11	24	1
12	19	13
12	42	13
12	15	13
12	18	11
12	21	10
12	49	6
12	28	6
12	44	6
12	45	6
12	40	6
12	43	6
12	41	5
12	29	4
12	13	4
12	31	4
12	39	4
12	47	2
12	48	2
12	14	2
12	37	2
12	50	2
12	26	1
12	46	1
12	38	1
12	20	1
12	27	1
13	21	5
13	19	4
13	42	4
13	29	4
13	45	4
13	15	4
13	18	3
13	39	2
13	38	1
13	26	1
13	41	1
13	27	1
13	49	1
13	47	1
13	50	1
14	28	6
14	42	5
14	19	5
14	15	5
14	43	5
14	40	5
14	41	4
14	31	4
14	49	4
14	18	4
14	21	4
14	44	3
14	37	3
14	45	3
14	47	3
14	46	3
14	26	2
14	27	1
14	24	1
14	35	1
14	20	1
15	42	69
15	19	69
15	28	56
15	43	55
15	40	50
15	49	45
15	41	41
15	44	36
15	46	33
15	31	30
15	45	29
15	29	15
15	47	15
15	39	13
15	22	13
15	18	13
15	21	11
15	27	9
15	35	8
15	37	8
15	48	6
15	38	6
15	20	6
15	26	4
15	24	4
15	50	4
15	16	4
15	17	3
15	34	3
15	32	2
15	30	2
15	23	2
15	25	2
15	36	2
15	33	1
16	45	5
16	42	4
16	19	4
16	28	4
16	41	3
16	22	3
16	27	3
16	48	3
16	49	2
16	47	2
16	40	2
16	43	2
16	31	2
16	38	1
16	35	1
16	39	1
17	28	5
17	43	4
17	41	4
17	29	3
17	40	3
17	42	3
17	19	3
17	39	3
17	45	3
17	49	2
17	35	2
17	34	2
17	46	2
17	37	2
17	33	1
17	22	1
17	47	1
17	25	1
17	31	1
17	44	1
17	48	1
17	27	1
18	42	14
18	19	13
18	40	11
18	43	11
18	28	11
18	49	10
18	41	10
18	31	9
18	21	9
18	44	9
18	46	6
18	45	5
18	37	4
18	47	4
18	29	3
18	26	3
18	39	2
18	50	2
18	20	1
18	22	1
18	48	1
19	42	69
19	28	56
19	43	55
19	40	50
19	49	45
19	41	41
19	44	36
19	46	33
19	31	30
19	45	29
19	47	15
19	29	15
19	39	13
19	22	13
19	21	11
19	27	9
19	35	8
19	37	8
19	48	6
19	20	6
19	38	6
19	50	4
19	26	4
19	24	4
19	34	3
19	32	2
19	30	2
19	23	2
19	25	2
19	36	2
19	33	1
20	43	9
20	40	7
20	28	7
20	42	6
20	41	6
20	49	6
20	39	5
20	45	4
20	44	4
20	50	3
20	46	3
20	47	3
20	31	3
20	27	2
20	36	2
20	32	2
20	25	2
20	29	2
20	48	1
20	22	1
20	35	1
20	37	1
20	21	1
20	26	1
20	33	1
20	24	1
21	42	11
21	45	8
21	47	6
21	29	5
21	41	5
21	28	5
21	43	4
21	40	4
21	49	4
21	44	4
21	39	3
21	31	3
21	48	2
21	27	2
21	26	2
21	37	2
21	50	2
21	38	1
21	24	1
21	35	1
21	46	1
22	40	15
22	43	15
22	28	14
22	42	13
22	49	12
22	45	12
22	31	9
22	41	9
22	44	8
22	29	6
22	47	6
22	46	5
22	27	4
22	26	3
22	39	3
22	48	3
22	24	2
22	35	2
22	23	2
22	25	1
22	30	1
22	37	1
22	50	1
22	34	1
23	41	2
23	45	2
23	49	2
23	44	2
23	40	2
23	28	2
23	42	2
23	31	2
23	29	2
23	43	2
23	27	1
23	46	1
23	30	1
23	50	1
23	37	1
24	43	5
24	49	5
24	42	4
24	40	4
24	44	4
24	46	4
24	31	3
24	41	3
24	28	3
24	45	2
24	47	1
24	35	1
24	27	1
24	39	1
25	43	5
25	40	5
25	28	4
25	41	3
25	45	3
25	29	3
25	49	3
25	42	3
25	44	3
25	35	2
25	46	2
25	31	2
25	37	1
25	48	1
25	47	1
25	32	1
25	34	1
25	27	1
26	28	5
26	41	5
26	43	5
26	40	5
26	49	5
26	47	4
26	42	4
26	45	3
26	29	3
26	31	3
26	46	2
26	37	2
26	44	2
26	34	2
26	38	1
26	35	1
26	27	1
26	32	1
27	28	10
27	40	10
27	43	10
27	41	10
27	45	9
27	42	9
27	49	8
27	46	6
27	44	6
27	31	6
27	48	5
27	29	4
27	39	4
27	47	4
27	30	1
27	38	1
27	33	1
28	43	60
28	42	57
28	40	54
28	49	44
28	41	43
28	44	37
28	46	35
28	31	34
28	45	28
28	47	14
28	29	13
28	37	11
28	39	11
28	35	8
28	48	7
28	38	4
28	34	3
28	32	2
28	36	2
28	50	2
28	30	2
28	33	1
29	42	15
29	45	12
29	43	11
29	40	10
29	41	10
29	49	8
29	44	7
29	31	7
29	47	5
29	39	5
29	37	3
29	35	2
29	46	2
29	50	2
29	48	1
29	30	1
29	38	1
29	36	1
29	33	1
30	34	2
30	42	2
30	44	2
30	43	2
30	49	2
30	31	2
30	46	2
30	41	2
30	45	2
30	40	2
30	39	1
30	37	1
31	43	33
31	40	31
31	42	31
31	49	29
31	41	29
31	44	27
31	46	20
31	45	18
31	47	9
31	37	6
31	48	5
31	35	4
31	38	3
31	50	2
31	39	1
31	32	1
31	34	1
32	34	5
32	42	3
32	41	3
32	40	3
32	49	3
32	43	3
32	46	3
32	44	2
32	50	2
32	36	2
32	39	2
32	45	1
33	39	3
33	34	2
33	40	1
33	42	1
33	43	1
33	45	1
33	41	1
34	40	4
34	49	4
34	41	4
34	42	4
34	43	4
34	46	3
34	45	2
34	44	2
34	39	1
34	50	1
34	35	1
34	47	1
35	42	8
35	43	6
35	40	6
35	49	5
35	47	4
35	44	4
35	45	4
35	46	3
35	41	2
36	49	2
36	39	2
36	44	2
36	42	2
36	50	1
36	40	1
36	43	1
36	46	1
36	41	1
37	43	11
37	40	10
37	41	8
37	42	8
37	49	8
37	44	8
37	45	6
37	46	5
37	39	4
37	50	1
37	47	1
37	38	1
38	42	6
38	49	5
38	41	5
38	43	4
38	45	3
38	40	3
38	44	2
38	46	2
38	47	2
39	42	13
39	43	10
39	40	9
39	45	9
39	49	7
39	41	6
39	44	5
39	46	5
39	47	3
39	50	3
39	48	2
40	43	59
40	42	52
40	49	46
40	41	40
40	44	39
40	46	36
40	45	26
40	47	13
40	48	3
40	50	2
41	43	44
41	42	43
41	49	38
41	46	30
41	44	27
41	45	25
41	47	12
41	48	5
41	50	3
42	43	57
42	49	47
42	44	37
42	46	35
42	45	29
42	47	16
42	48	6
42	50	4
43	49	48
43	44	40
43	46	39
43	45	26
43	47	13
43	48	5
43	50	2
44	49	39
44	46	30
44	45	17
44	47	8
44	48	2
44	50	2
45	49	24
45	46	12
45	47	11
45	48	6
45	50	2
46	49	34
46	47	6
46	50	1
46	48	1
47	49	16
47	48	2
48	49	3
49	50	2
