11	34	1
11	28	1
11	38	1
11	30	1
11	37	1
12	25	37
12	17	28
12	14	25
12	37	19
12	38	14
12	27	14
12	36	9
12	49	8
12	44	8
12	30	8
12	41	7
12	23	7
12	43	7
12	39	6
12	35	6
12	45	6
12	33	6
12	31	5
12	18	5
12	47	5
12	28	5
12	22	5
12	21	4
12	46	4
12	48	4
12	19	4
12	40	4
12	42	4
12	50	3
12	34	3
12	13	3
12	15	3
12	32	2
12	20	2
12	26	2
12	16	2
12	24	2
13	43	3
13	14	3
13	17	3
13	25	3
13	37	2
13	39	2
13	22	2
13	31	1
13	30	1
14	25	20
14	17	16
14	37	10
14	27	8
14	36	7
14	38	7
14	43	7
14	33	6
14	39	6
14	23	5
14	22	5
14	31	5
14	45	5
14	49	4
14	18	4
14	21	4
14	35	4
14	30	4
14	15	3
14	42	3
14	46	3
14	47	2
14	32	2
14	34	2
14	48	2
14	40	1
14	44	1
14	24	1
14	19	1
14	41	1
14	20	1
14	50	1
14	16	1
14	26	1
15	17	4
15	33	4
15	27	4
15	18	3
15	21	3
15	49	3
15	35	3
15	34	1
15	38	1
15	29	1
15	46	1
16	25	4
16	17	3
16	37	2
16	23	2
16	36	1
16	30	1
16	50	1
17	25	31
17	27	14
17	38	14
17	37	12
17	49	8
17	23	7
17	35	7
17	18	7
17	36	6
17	33	6
17	30	6
17	44	5
17	46	4
17	41	4
17	29	4
17	47	4
17	48	4
17	21	4
17	43	4
17	39	4
17	45	4
17	24	3
17	28	3
17	50	3
17	42	3
17	22	3
17	31	3
17	32	3
17	34	2
17	40	2
17	20	2
17	19	1
17	26	1
18	27	8
18	49	6
18	25	5
18	33	5
18	38	4
18	46	4
18	21	3
18	34	3
18	35	3
18	44	1
18	40	1
18	19	1
18	41	1
18	28	1
18	32	1
18	23	1
18	24	1
18	29	1
18	20	1
19	25	4
19	37	4
19	41	3
19	44	3
19	49	2
19	40	2
19	27	2
19	47	2
19	46	1
19	34	1
19	33	1
19	26	1
19	30	1
19	48	1
19	50	1
20	35	3
20	38	3
20	27	3
20	25	2
20	33	2
20	32	1
20	44	1
20	40	1
20	49	1
20	41	1
20	29	1
20	34	1
21	33	4
21	27	4
21	49	3
21	35	3
21	34	1
21	46	1
21	38	1
22	39	5
22	25	5
22	43	5
22	31	2
22	37	2
22	38	2
22	32	1
22	42	1
22	36	1
23	25	11
23	36	7
23	38	6
23	37	5
23	27	3
23	45	3
23	30	3
23	42	3
23	31	2
23	48	2
23	46	1
23	32	1
23	24	1
23	47	1
24	25	3
24	37	2
24	47	1
24	44	1
24	48	1
24	27	1
24	38	1
25	38	23
25	37	20
25	27	15
25	30	11
25	36	10
25	44	9
25	41	8
25	43	7
25	49	7
25	39	6
25	28	5
25	31	5
25	32	5
25	45	5
25	47	5
25	46	5
25	42	4
25	48	4
25	40	4
25	35	3
25	50	3
25	33	2
25	26	2
25	34	2
25	29	1
26	37	3
26	27	2
26	40	1
26	49	1
26	38	1
26	30	1
26	36	1
27	38	14
27	49	8
27	33	8
27	35	7
27	37	5
27	44	4
27	46	4
27	34	4
27	40	4
27	41	4
27	30	3
27	36	3
27	29	3
27	32	2
27	31	1
27	28	1
28	49	2
28	38	2
28	30	2
28	46	1
28	35	1
28	44	1
28	41	1
28	37	1
28	40	1
29	33	2
29	38	2
29	35	2
29	46	1
29	49	1
29	36	1
29	32	1
29	34	1
30	37	6
30	36	4
30	38	3
30	45	2
30	42	2
30	41	2
30	44	2
30	31	1
30	46	1
30	43	1
30	47	1
30	50	1
30	48	1
30	40	1
31	37	5
31	39	3
31	36	2
31	43	2
31	38	2
31	46	1
31	42	1
31	45	1
31	47	1
32	38	4
32	42	2
32	36	2
32	39	1
32	43	1
32	33	1
32	35	1
33	35	6
33	49	4
33	38	4
33	34	3
33	46	2
33	44	1
33	40	1
33	41	1
34	35	2
34	49	2
34	38	2
34	41	2
34	46	1
34	44	1
34	40	1
35	38	6
35	49	4
35	41	1
35	44	1
35	40	1
36	38	5
36	37	5
36	45	3
36	42	3
36	39	1
36	43	1
36	46	1
36	48	1
37	44	6
37	38	6
37	47	4
37	41	4
37	39	3
37	43	3
37	40	2
37	50	2
37	42	2
37	48	2
37	45	2
37	46	1
37	49	1
38	44	4
38	49	4
38	41	4
38	42	3
38	39	2
38	43	2
38	46	2
38	45	1
38	48	1
38	40	1
39	43	5
39	42	1
39	47	1
40	41	3
40	44	3
40	49	3
40	46	1
41	44	7
41	49	2
41	47	2
41	46	1
41	48	1
41	50	1
42	45	4
42	43	1
42	46	1
43	45	1
44	47	3
44	49	2
44	48	2
44	46	1
44	50	1
45	46	1
45	48	1
45	47	1
46	49	6
47	48	3
47	50	1
48	50	1
